link,pubdate,category,title,body
https://n.news.naver.com/mnews/article/629/0000386696?sid=105,2025-05-01 00:01:50,IT/과학,"SKT, 유심 해킹 '초기 대응' 사과…국회는 위약금 면제 압박","유영상 대표 ""초기 대응 미숙 인정…빠른 시일 내 유심 교체""최태원 SK그룹 회장 불출석…과방위, 8일 별도 청문회 예고SK텔레콤이 전 고객을 대상으로 유심 무료 교체를 실시한 지난달 28일 오전 서울 광화문 T월드 대리점 앞은 유심 교체를 하려는 고객들이 줄을 길게 서 있다. /임영무 기자SK텔레콤 유심 정보 유출로 소비자 불안이 확산하는 가운데, 유영상 대표가 ""초기 대응에 미숙함이 있었다""며 사과했다. 국회는 법정 신고 지연과 안내 문자 발송 지연 등을 문제 삼아 사업자 귀책 사유로 판단, 통신 이용계약 해지 시 위약금 면제를 요구했다. 이에 따라 최태원 SK그룹 회장을 청문회 증인으로 채택했으나, 최 회장이 출석하지 않겠다고 통보하면서 국회는 오는 8일 별도 청문회를 열기로 했다.1일 업계에 따르면 전날 서울 여의도 국회에서 열린 과학기술정보방송통신위원회(과방위) 전체회의에서 유 대표는 ""사고 이후 많은 분이 초기 대응에 아쉬움을 제기했다""며 ""부족했던 점을 인정하고 겸허히 받아들이겠다""고 말했다. 이어 ""4월18일 해킹 침해를 인지했지만, 침해 신고는 법정 시한을 넘겼다""며 ""상황을 돌려놓기 위해 최선을 다하겠다""고 했다.SK텔레콤은 지난달 18일 오후 6시9분 내부 시스템 이상 징후를 감지하고 오후 11시20분 해킹 사실을 확인했지만, 한국인터넷진흥원(KISA)에 공식 신고한 시점은 이틀 뒤인 20일 오후 4시46분이었다. 정보통신망법에 따른 '24시간 내 신고' 규정을 어긴 셈이다. 이후 홈페이지와 문자 공지를 통해 사태를 알렸으나, 고객들 사이에선 뒤늦은 통보와 안내 부족에 대한 불만이 제기됐다.유 대표는 ""유출 대상을 특정할 수 없어, 개인정보보호위원회에 신고하는 동시에 온라인 채널과 보도자료로 사고 사실을 알렸다""고 말했다. 이어 ""유심보호서비스 가입 안내 문자를 4월23일부터 발송했지만, 시스템 한계로 즉시 전달하지 못했다""며 ""문자 발송 시스템을 개선해 4월29일까지 해외 로밍 중인 고객을 제외한 전 고객에게 사고 사과와 보호 방안을 안내했다""고 설명했다.유심 교체 대응 혼선도 도마 위에 올랐다. SK텔레콤은 지난달 28일부터 전국 2600여개 매장에서 유심을 무료로 교체해 주겠다고 발표했지만, 준비된 재고는 100만개에 불과했다. 2300만명에 달하는 가입자 수를 고려할 때 턱없이 부족한 수량 탓에 일부 매장에선 오픈런 현상이 벌어졌고, 중고거래 플랫폼에선 유심이 10만원 이상에 거래되는 사례도 나왔다.유 대표는 ""불편을 드린 점 사과드린다""며 ""5월 중 500만개, 6월 중 500만개 유심을 추가 확보하고, 이후로도 지속 확보해 나가겠다""고 밝혔다. 다만 그는 ""유심 교체는 전산 처리 속도 등 물리적 제약이 있어 하루 처리 가능한 교체량이 20만~25만건 수준""이라며 ""가능한 한 빠른 시일 내 모든 고객에게 유심을 교체해 드리겠다""고 말했다.대신 유심보호서비스 가입을 거듭 독려했다. 그는 ""매장 방문 대신 온라인 유심 교체 예약 서비스를 활용해 달라""며 ""그동안은 유심보호서비스에 가입해 주시길 당부드린다""고 말했다. 유 대표 본인 역시 ""유심은 교체하지 않았고, 유심보호서비스에만 가입했다""며 ""그것으로 충분하다고 판단했다""고 전했다.이어 ""유심보호서비스 가입자는 4월29일까지 1000만명이 넘었다""며 ""이번 주말까지 2000만명 보호를 목표로 최선을 다하고 있다. 대리점 방문과 유심보호서비스 가입이 어려우신 어르신, 장애인 등 디지털 취약 계층과 군인 등을 대상으로는 서비스 일괄 가입도 검토하고 있다""고 강조했다. 유심보호서비스는 로밍 중 이용이 어려워, 이달 내 개선도 예고했다.지난달 30일 서울 여의도 국회에서 열린 과학기술정보방송통신위원회 전체회의에서 유영상 SK텔레콤 대표가 최근 유심 해킹사태에 따른 사과를 하고 있다. /뉴시스청문회 후반에는 SK텔레콤의 위약금 면제 여부가 핵심 쟁점으로 떠올랐다. 최민희 과방위원장을 비롯한 여야 의원들은 이번 사태가 명백한 SK텔레콤의 과실이라고 지적하며 위약금 면제를 촉구했다. 그러나 유 대표는 ""종합적으로 검토하겠다""는 답변만 되풀이했다.최 위원장은 ""SK텔레콤 약관상 귀책 사유가 있을 경우 위약금을 면제할 수 있도록 돼 있다""며 ""이 사안은 회사 귀책이 분명한 만큼 가입자가 번호이동을 원할 경우 위약금 없이 이동할 수 있어야 한다""고 지적했다.최형두 국민의힘 의원도 ""소비자들이 스스로 대응할 수 있도록 (해킹 사실을) 신속히 알려야 했는데 그러지도 않았다""며 ""번호이동을 하겠다 하면 그것은 SK텔레콤의 귀책 사유이기 때문에 위약금을 면제해줘야 하지 않겠냐""고 했다.이해민 조국혁신당 의원은 ""통신사와 고객이 계약을 맺을 때 고객만 가입 기간을 지킬 의무가 있는 것은 아니다""라며 ""사업자도 안전한 통신 서비스를 제공할 의무를 가진다. 이번 사태는 완벽하게 SK텔레콤의 귀책""이라고 말했다.이어 ""이 사태로 인해 고객들이 통신사를 옮기려는 상황이 발생했는데, 그 원인을 제공한 것이 사업자라면 번호이동 과정에서 발생하는 불편이나 위약금은 소비자가 감당할 일이 아니다""라며 ""위약금 면제는 물론, 피해 보상까지 검토해야 한다""고 주장했다.국회는 유 대표의 위약금 면제에 대한 불분명한 입장을 문제 삼아, 최태원 SK그룹 회장을 증인으로 채택, 소비자 보호 대책의 실효성을 점검하겠다는 방침이다. 최 위원장은 ""제1당, 2당 의원들 모두가 번호이동 위약금 면제에 대해 요구했으나 (유 대표는) '검토'라는 말만 반복하며 답변을 미뤘다""며 ""결정권자가 아니기 때문으로 보인다. 단독 청문회에 최 회장이 출석할 수 있도록 해달라""고 요청했다.전날 최 회장이 치과 치료로 인한 휴식을 이유로 출석이 어렵다는 뜻을 전하며, 과방위는 오는 8일 오후 2시 SK텔레콤 유심 해킹 사건을 다루는 별도 청문회를 개최하기로 했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"
https://n.news.naver.com/mnews/article/005/0001773552?sid=101,2025-05-01 00:03:13,경제,‘누가 왜 해킹했나’ 여전히 오리무중… 불안 지속,"불특정 다수… ‘심 스와핑’과 차이경찰 전담팀 꾸려 수사 본격 착수30일 서울 송파구 한국인터넷진흥원(KISA) 상황실에 유심보호서비스 등 사회적 이슈와 관련된 피싱·스미싱 공격을 주의하라는 보안공지가 표시되고 있다. 연합뉴스SK텔레콤 해킹 사고로 가입자 불안이 지속되는 이유는 여러 의문점이 풀리지 않고 있기 때문이다. 대규모 유심 정보를 탈취한 목적이 석연치 않고, 해킹 주체는 누군지 가늠조차 힘든 상황이다. 경찰은 30일 정식 수사에 착수했다.전문가들은 해킹 목적에 대해 이용자들이 우려하는 금융자산 탈취뿐 아니라 여러 가능성을 열어둬야 한다고 입을 모았다. 이번 사고는 불특정 다수의 유심 정보를 빼돌렸다는 점에서 기존의 ‘심 스와핑’ 범죄와 차이가 있기 때문이다. 단말기를 복제해 자산을 탈취하는 심 스와핑은 특정 그룹을 표적으로 삼는 경우가 많다. 지난 2019년 미국 매사추세츠주에서 55만 달러(약 7억8000만원)의 가상자산을 심 스와핑으로 빼앗긴 사건 피해자들은 블록체인 회사와 암호화폐 거래소 임원 10여명이었다. 2018년 루이지애나주에서는 통신사 직원이 해커에게서 돈을 받고 고객 19명을 대상으로 한 심 스와핑에 가담한 사건이 있었다.염흥열 순천향대 정보보호학과 교수는 “현재로선 해킹 목적을 예단하기 어렵다”며 “사회적 혼란, 안보 위협 등 여러 목적이 있을 수 있다”고 말했다. 장항배 중앙대 산업보안학과 교수는 “유심 정보와 결합해 이용 가능한 다른 정보를 이미 확보하고 있거나 다른 통신사를 추가로 공격할 가능성도 배제할 수 없다”고 말했다. 업계 관계자는 “금전 탈취만이 목적이었다면 스피어피싱(특정 사람이나 기관을 목표로 함)이 해커 입장에서 더 효율적이었을 것”이라고 했다. 일각에서는 더 큰 범죄를 벌이기 전 테스트 성격의 해킹일 수 있다는 추측도 조심스럽게 나온다.해킹 수법은 일부 밝혀졌지만 해커의 정체는 오리무중이다. 과학기술정보통신부는 사고 1차 조사 결과 서버 침투에 BPF도어 계열의 악성코드 4종이 사용된 것을 확인했다. 일종의 백도어(시스템에 접근하는 비밀 경로)로, 해커가 시스템과 통신한 내역을 은닉할 수 있다는 특징이 있다. 박춘식 아주대 사이버보안학과 교수는 “BPF도어는 오픈소스에 올라와 있어 누구나 업데이트해 사용할 수 있다”며 “해당 악성코드를 사용하면 해킹의 출처를 알아내기 어려운 이유”라고 설명했다.서울경찰청 사이버수사대는 SK텔레콤 유심 정보 해킹 사건과 관련해 이날 전담 수사팀을 꾸리고 본격적인 수사에 착수했다. 경찰은 수사팀을 총 22명 규모로 확대 편성했다. 경찰 관계자는 “국민적 관심이 큰 사건인 만큼 국내외 공조체계를 가동해 해킹 경위 및 배후를 수사할 것”이라고 말했다."
https://n.news.naver.com/mnews/article/087/0001114477?sid=102,2025-05-01 00:03:17,사회,SKT와 공동 취약계층 안부 확인 서비스 공동 운영중인 시·군 불안감 확산,"SKT 유심 해킹 사건 정식 수사 전환…사이버수사대 전담팀 편성강원지역 경찰·소방·지자체·소상공인까지 개인정보 유출 피해◇유영상 SK텔레콤 대표이사가 30일 국회 과학기술정보방송통신위원회의에서 열린 방송통신 분야 청문회에서 유심 해킹 사태에 대해 사과하고 있다. 사진=연합뉴스SK텔레콤이 가입자 정보 해킹 사태의 대응책으로 유심(USIM) 무상 교체를 시작, 이용자들의 ‘유심 대란’이 발생한 가운데 SKT 메인 서버에서 개인정보가 유출된 정황까지 드러나며, 강원도 역시 초긴장 상태에 빠졌다.춘천, 원주, 강릉 등 강원특별자치도내 일부 시군은 SKT 등과 업무 협약을 맺고 1인 가구나 취약계층의 안부를 확인하는 ‘1인 가구 안부살핌 서비스’를 운영 중이다. 하지만 복지 서비스 대상자의 이름, 나이, 주소 등 개인정보를 SKT 등과 함께 관리해왔다는 점에서 주민들의 우려가 잇따르고 있다. 춘천시 관계자는 “현재까지 개인정보 유출에 따른 피해 사례는 없지만, 급히 대책을 논의하며 상황을 예의주시하고 있다”고 밝혔다.최악의 내수 부진을 겪고 있는 소상공인들 역시 피해 우려에 휩싸였다. 다수의 사업자들은 매장 자산이나 고객 정보를 휴대전화 속 앱(APP)으로 관리하고 있어, 유심 해킹으로 인해 사업 정보 전체가 유출될 수 있는 불안감에 휩싸였다. 이극상 강원소상공인연합회 회장은 “유심 해킹으로 인해 매장이 도용되는 사고가 발생한다면 심각한 피해가 뒤따를 것”이라며 “사태의 심각성을 인식하고, 신속한 대응 방안 마련이 시급하다”고 호소했다.강원지역 경찰, 소방, 시·군 공무원들도 개인정보 유출 가능성에 긴장의 끈을 놓지 못하고 있다. 강원경찰청과 강원소방본부는 SKT 유선 가입 업무용 휴대전화의 유심을 교체하며 대응에 나섰다. 강원도 내 한 지자체 행정복지센터에 근무 중인 최모(27)씨는 “해킹된 유심 정보를 통해 주민이나 기관 내부 자료에 접근할 수 있는 것 아니냐”며 불안을 털어놨다.경찰 관계자는 “국내외 공조 체계를 가동해 악성코드 침입 등 해킹의 경위와 배후에 대해 본격적인 수사를 진행하고 있다”며 “국민적 관심과 우려가 큰 사안인 만큼, 사이버 수사 전문 인력을 중심으로 체계적이고 집중적인 수사를 벌이겠다”고 밝혔다."
https://n.news.naver.com/mnews/article/087/0001114486?sid=102,2025-05-01 00:03:39,사회,"정의당 강원도당, 경찰에 법무법인 사칭 피싱 범죄 고소장 제출","“사이버 정보 주권 위협받고 있어” 대응책 마련 촉구◇정의당 강원도당은 지난 30일 춘천경찰서에 국내 대형 법무법인 사칭 피싱 범죄 관련 고소장을 제출했다.최근 법무법인을 사칭하며 악성코드를 유포하는 피싱 메일이 기승을 부리는 가운데 정의당 강원특별자치도당 역시 유사 피해를 봤다며 경찰에 피해 사실을 알렸다.정의당 강원도당은 지난 30일 춘천경찰서에 국내 대형 법무법인 사칭 피싱 범죄 관련 고소장을 제출했다.앞서 지난달 25일 정의당 강원도당은 해당 법무법인으로부터 사회관계망서비스(SNS)에서 타인의 지식재산권을 침해했다는 내용의 메일을 받았다.도당은 “악성 메일은 저작권 침해를 구실로 48시간 내 조치를 요구하며 첨부파일을 통해 개인정보 탈취를 시도했다”며 “피싱 공격이 정당과 같은 공적 기관을 대상으로 했다는 점에서 단순한 금전 사기를 넘어 사회 혼란을 초래할 수 있는 심각한 문제”라고 지적했다. 그러면서 “유사 사례에 대한 종합적인 조사와 피해 방지 대책 마련을 요구한다”고 말했다.이어 SK텔레콤 해킹 사태를 두고도 ""대한민국 사이버 정보 주권이 심각하게 위협받고 있다""며 정부의 대응책 마련을 촉구했다.◇정의당 강원도당이 받은 법무법인 사칭 피싱 메일"
https://n.news.naver.com/mnews/article/052/0002187656?sid=101,2025-05-01 00:17:57,경제,SKT '유심 기근'...고령자에게 더 가혹한 '유심 교체',"[앵커]해킹을 당한 SK텔레콤이 유심 무료 교체 온라인 예약을 받고 있지만, 여전히 영업점을 방문하는 어르신들은 많았습니다.재고가 이미 바닥나 대리점도 온라인 예약만 도울 수 있지만 어르신에겐 이 절차도 어려운 상황이라 도움이 필요했습니다.고령자의 정보 소외 문제도 여실히 드러나고 있습니다.오동건 기자가 보도합니다.[기자]유심 교체를 위해 매장을 찾은 어르신들 재고가 바닥났다는 소식에 답답하기만 합니다.[장성욱 / SK가입자 : 돈 주고 살 수 없다고 하더라고요. 그래서 제가 나왔어요. 자세한 걸 모르기 때문에 우리 애들하고 한번 상의해보려고요.]불안감 때문에 통신사를 바꾸려고 해도 절차가 또 복잡해 뭐가 유리한지 따져보기도 어렵습니다.[SK 가입자 (79세) : 나이 많은 사람이 물어보면 좀 차갑고 갈아타는 게 유리하냐고 물어보면 '모르겠어요']유심 교체 예약, 보호서비스 가입이 모두 온라인을 중심으로 이뤄지며 고령자가 관련 정보에서 소외되고 있습니다.어르신들은 답답한 마음에 일단 매장을 찾지만, 대리점도 당장 유심 재고가 없어 도울 방법이 없습니다.저도 직접 유심을 바꿔야 하는데 현장에 와봤습니다. 유심 재고가 있어야 변경이 가능한데, 이렇게 완전히 유심재고가 소진됐습니다,유심 교체 속도는 더디기만 합니다.무상 교체 첫날 23만 명이 유심을 바꿨지만, 시간이 갈수록 수치가 떨어지며 물량 부족 상황을 여실히 보여주고 있습니다.이미 6월까지 예약이 꽉 찬 매장까지 등장하며 예약이 느린 어르신의 유심 교체는 더 늦어질 수밖에 없습니다.유심칩이 대량으로 풀리기 전까지 고령자를 보호할 특단의 대책이 필요한 상황.[유영상 / SKT 대표 : (고령층 포함)디지털 취약계층에 대해서는 별도로 저희가 전화를 해서 해드리고 있고요.]고령층의 불안감과 불편함이 시간이 갈수록 커지는 만큼 발 빠른 대처가 필요해 보입니다.YTN 오동건입니다.영상기자: 진수환디자인: 이가은, 정은옥※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr"
https://n.news.naver.com/mnews/article/214/0001421652?sid=102,2025-05-01 00:22:21,사회,'전체 가입자' 털렸을 수도‥'SKT 이탈' 가속,"[뉴스25]◀ 앵커 ▶해킹 공격을 받은 SK텔레콤이 전체 이용자 2천5백만 명의 정보가 모두 유출됐을 가능성을 인정했습니다.부족한 재고에 도심 SK텔레콤 대리점의 유심은 거의 바닥난 상태고, 고객들은 다른 통신사로 이동하고 있습니다.김윤미 기자가 취재했습니다.◀ 리포트 ▶SK텔레콤은 이번 해킹 공격으로 이용자 모두의 유심 관련 정보가 유출됐을 가능성이 있다고 인정했습니다.[최수진 의원 / 유영상 SK텔레콤 대표]""(그러면 2천500만 명 가입자가 다 털렸다는 얘기인가 그거에 대해서는 어떻게 생각하십니까?) 최악의 경우 그럴 수 있다고 가정하고 준비하고 있습니다.""통신 역사상 최악의 해킹사고라는 지적에 반박조차 못했고, 유출된 데이터가 암호화 돼 있지 않았다고 실토했습니다.[류정환 / SK텔레콤 부사장]""네트워크 쪽은 현재 암호화가 되어 있지 않은 부분이 많습니다. 저희도 그 부분에 대해서 굉장히 반성을 하고 있고요.""이제 도심 매장 앞에는 긴 줄이 사라지고 '유심 재고가 없다'는 알림판이 붙었습니다.그나마 구할 수 있는 곳은 공항입니다.유심보호서비스에 가입하면 해외 로밍이 안 되다보니 여권과 비행기표가 있는 당일 출국자에게만 유심을 교체해 주고 있습니다.상황이 이렇다 보니 불안감에 통신사를 바꾸는 사람도 늘고 있습니다.SK텔레콤 가입자는 28일부터 사흘간 8만 명 넘게 줄었습니다.[KT 판매점 직원]""(번호이동 하러 많이 오시나요?) 평소보다요? 네 당연히, 평소보다 2배 정도""통신사를 바꾸고 싶어도 약정 기간이 남아 위약금을 내야 하는 이용자들도 많습니다.때문에, 해킹 당한 곳은 SK텔레콤인데 왜 소비자들이 위약금까지 내야 하느냐는 불만과 질타가 쏟아지고 있습니다.[이훈기 / 민주당 의원]""과기부에서 법률 검토해서 문제가 없이 (위약금) 면제해도 된다 그러면 즉시 시행하겠어요? (저희 내부까지 같이 봐서 하겠습니다.)""이용 약관에 명시돼 있는데도 위약금 면제에 대해 말을 흐리던 SK텔레콤은 국회의원들의 질의가 반복되자 마지못해 검토하겠다고 했습니다.[유영상/ SK텔레콤 대표]""법률적인 검토를 해서 그게 문제가 없다라고 된다면 저희들이 위약금 폐지 쪽으로 그쪽으로 하겠습니다.""국회는 위약금 면제 문제를 다시 묻기 위해 최태원 SK 회장을 다음 청문회 증인으로 채택했습니다.MBC뉴스 김윤미입니다.MBC 뉴스는 24시간 여러분의 제보를 기다립니다.▷ 전화 02-784-4000▷ 이메일 mbcjebo@mbc.co.kr▷ 카카오톡 @mbc제보"
https://n.news.naver.com/mnews/article/052/0002187657?sid=101,2025-05-01 00:22:53,경제,"SKT 청문회, 부실대응·위약금 '난타'...최태원 ""치과 치료"" 불참","[앵커]어제 국회에서 열린 'SK텔레콤 사태' 청문회에서는 SK텔레콤의 부실 대응과 통신사 이동 시 위약금 문제가 도마 위에 올랐습니다.과방위원들이 최태원 SK 그룹 회장을 청문회 증인으로 채택했지만 최 회장은 치과 치료 후 휴식을 이유로 나오지 않았는데요.출석이 불발되자 과방위는 오는 8일 SKT 단독 청문회를 다시 개최하기로 했습니다.황혜경 기자가 보도합니다.[기자]'해킹 사태'로 물의를 빚고 있는 SK텔레콤 유영상 대표가 다시 한 번 고개를 숙였습니다.[이훈기 / 더불어민주당 의원 : 국민들은 너무 힘들어하고 있어요. 유영상 사장님 지금 일어나셔서 국민들한테 정중하게 사과하실 생각 있으십니까?][유영상 / SK텔레콤 대표이사 : 예. 국민 여러분께 초기 저희 대응에 있어서 미숙한 점이 많았던 점을 다시 한번 사과드립니다.]이번 해킹사고는 통신 역사상 최악의 해킹이라는 데 동의한다면서5월 말까지 600만 개, 6월 말까지 추가로 500만 개를 확보해 유심 무상교체를 이어가겠다고 밝혔습니다.다만 유심보호서비스 가입만으로도 충분히 정보 보호가 가능하다면서최태원 회장도 유심을 교체하지 않았다고 강조했습니다.[유영상 / SK텔레콤 대표이사 : 최태원 회장님과 최창원 의장 두 분은 유심보호서비스를 가입하셨고 유심 교체를 하지 않은 것으로 확인되었고요.]하지만 이번 해킹사태로 통신사를 변경하려는 가입자에게 위약금을 면제해야 하는 것 아니냐는 질의에는 즉답을 피했습니다.[최형두 / 국민의힘 의원 : SKT의 귀책사유이기 때문에 위약금을 면제해 줘야겠지요? 불안해서 유심을 갈아 끼우고 싶어도 유심도 갈아 끼워 주지 않고 그런데 소비자는 꼼짝없이 번호이동도 못 합니까?][유영상 / SK텔레콤 대표이사 : 최대한 저희가 보호조치를 실시하고][최형두 / 국민의힘 의원 : 최대한 보호조치라는 말로 넘어갈 사안 같습니까?]과방위원들은 '위약금 면제'와 관련한 책임 있는 답변을 요구하며 최태원 회장을 청문회 증인으로 채택했지만 최 회장은 끝내 참석하지 않았습니다.[최민희 / 국회 과학기술정보방송통신위원회 위원장 : 최태원 회장이 불출석하겠다고 연락이 왔습니다. 치과 치료를 해서 휴식이 필요하답니다. 최태원 회장 출석시켜주십시오. 딱 딸어지는 내부 규칙이 있는데도 답을 못하고 질질 끄는 건 결정권자가 아니기 때문인 것으로 봅니다.]국회 과방위는 오는 8일 SKT 해킹사태 관련 단독 청문회를 열고 최태원 회장을 다시 증인으로 부르기로 했습니다.YTN 황혜경입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr"
https://n.news.naver.com/mnews/article/005/0001773570?sid=110,2025-05-01 00:41:07,오피니언,[한마당] 정전과 유심 해킹의 역설,"이동훈 논설위원한낮에 벌어진 스페인과 포르투갈의 지난 28일 정전 사태는, 전기 없이는 옴짝달싹 못하는 초연결 사회의 민낯을 드러냈다. 지하철은 멈췄고, 신호등이 꺼진 도심의 도로는 아수라장이 됐다. 현금 없는 카드 보유자들은 슈퍼마켓에서 찬밥 신세가 됐다. 벽돌로 변해버린 스마트폰 속 소셜미디어는 침묵했다. 정보에 목이 마른 사람들은 아날로그 라디오를 켠 이의 주변에 몰려들었다. 그러나 그 불편함 속에 한동안 잊고 살았던 여유가 피어났다. 어떤 이는 햇살 가득한 광장에서 기타 연주를 즐겼고, 누군가는 나무 그늘 밑에서 책장을 넘겼다. 디지털 디톡스가 강제되자 사람들은 비로소 스마트폰에서 눈을 떼고 서로를 바라보며 얘기꽃을 피웠다.비슷한 장면은 한국에서도 연출됐다. SK텔레콤 유심 해킹 사건으로 2500만명에 이르는 가입자들이 패닉에 빠졌다. 금융정보는 물론 개인의 일상까지 휴대전화 속에 집약된 시대, 유심칩 하나가 해킹되자 사람들은 대리점 앞에 길게 줄을 섰다. 그런데 정작 유심 재고는 100만개 남짓. 수요는 천문학적인데 공급은 바닥났다. 그 혼란은 단순한 불편을 넘어, 금융 손실과 정체성 침해로 이어질 수 있다는 공포로 퍼졌다.우리는 지금 전기를, 데이터를, 연결을 더 갈망하는 시대를 살고 있다. 도널드 트럼프 미국 행정부는 인공지능 산업을 선도하겠다며 원자력 발전 추가 가동은 물론 화석연료까지 마구 채취하겠다고 한다. 데이터 센터는 도심 외곽에 우후죽순 들어서고, 전기차는 최첨단을 뽐내며 달린다. 우리는 1879년 에디슨의 백열전구가 불을 밝힌 덕에 밤을 쫓아냈지만, 그 대가로 불면증과 비만을 얻었다. 전기의 편리함에 고요와 어둠이 가진 회복의 힘을 잃어갔다. 불이 꺼지자 우리 삶은 되레 잠시나마 빛났다. 그 빛이 얼마나 깊은 그림자를 품고 있었는지도 발견했다. 전기는 삶의 동력이지만, 삶의 본질은 전기 없이도 가능했던 그 조용한 오후 속에 있을지도 모른다. 또래들과의 유쾌했던 놀이와 촛불 아래 고즈넉한 식사처럼."
https://n.news.naver.com/mnews/article/025/0003438023?sid=102,2025-05-01 00:41:07,사회,[사진] 공항 ‘유심교체’ 긴 줄,30일 인천국제공항 제1여객터미널 SK텔레콤 로밍센터 앞이 유심을 교체하려는 여행객들로 붐비고 있다. [연합뉴스]
https://n.news.naver.com/mnews/article/025/0003438025?sid=105,2025-05-01 00:44:59,IT/과학,"SKT “위약금 면제 검토, 유심보호 신청 안해도 책임지겠다”","유영상 SK텔레콤(SKT) 대표가 유심보호서비스 미가입자도 해킹 공격으로 피해를 입으면 “SKT가 모든 책임을 지고 보상하겠다”고 말했다. 해킹 우려로 번호 이동하려는 경우엔 위약금을 면제해줘야 한다는 주장에 대해선 “종합적으로 검토해 결정하겠다”고 말했다.30일 열린 국회 과학기술정보방송통신위원회 청문회에선 SKT의 가입자 유심(USIM·가입자 식별 모듈) 정보 유출 사태에 대한 질타가 이어졌다. 가장 큰 쟁점은 ‘번호 이동 위약금 면제’였다. 해킹 우려로 번호이동을 하려는데 약정기간이 남았다고 위약금을 물리는게 부당하다는 취지다. 유 대표는 관련 질의에 “제가 최고경영자지만 단독으로 결정할 사안은 아니다. 약관과 법률 등에 대한 종합적 검토를 해서 결정하겠다”는 입장을 고수했다. 더불어민주당 소속 최민희 과방위원장은 “규약상 회사 귀책사유로 해지 시 위약금 납부 의무가 면제되는데 더 검토할 사항이 뭐가 있나. 유 대표가 확답을 못 하니 최태원 SK그룹 회장을 증인으로 불러 이 부분을 집중 질의하겠다”고 지적했다. 이후 최 회장을 증인으로 채택해 이날 즉시 국회해 출석하라고 요구했지만, 최 회장 측이 병원 진료를 이유로 불출석 의사를 밝히자 SKT에 대한 단독 청문회 개최를 안건으로 올리고 곧장 가결했다. 청문회는 다음달 8일 열릴 예정이다. 이번 해킹 사태 여파로 지난 28일(3만4132명), 29일(3만5902명) 이틀에 걸쳐 SKT 가입자 약 7만 명이 타 통신사로 번호 이동했다.피해 내용과 규모에 대한 질의도 쏟아졌다. 최수진 국민의힘 의원은 “(유심 정보가) 9GB 정도 나갔다고 보면, 3000만명 정도 데이터다. 그럼 2500만명(알뜰폰 포함) 가입자 정보가 전부 다 털렸다는 것이냐”고 물었다. 유 대표는 “최악의 경우 그럴 수 있다고 가정하고 (대응을) 준비하고 있다”고 말했다.향후 발생할 수 있는 피해에 대해선 보상을 약속했다. 유 대표는 유심보호서비스 가입 시에만 SKT가 책임진다고 공지한 것과 관련해 질타가 이어지자 “가입하지 않았더라도, 유심 복제 등 피해가 발생하면 모든 책임을 지고 보상하겠다”고 말했다. 또 최 회장과 유 대표 등 SK 고위 임원들의 유심 교체 여부를 묻는 질문에는 “저는 교체하지 않았다. 유심보호서비스로 충분하다고 생각한다. 최 회장과 최창원 SK수펙스추구협의회 의장도 보호서비스에 가입하고 유심 교체는 하지 않았다”고 답했다.지난 29일 과기정통부가 단말기 고유식별번호(IMEI)는 유출되지 않았다고 발표한 것과 관련해 SKT와 과기정통부는 “IMEI 유출은 없었다고 100% 확신한다”고 답했다. 유심 정보 외 주민등록번호 등에 대해서도 “보관하는 서버가 달라 아예 유출되지 않았다”고 설명했다. 그러나 위원들은 SKT의 정보보호 투자가 적다는 점, 사고 관련 대응과 보고 체계 등이 미비하다는 점을 지적했다. 이 과정에서 유 대표는 “해킹 사건을 최초 보고받은 시점은 20일 오전 8시쯤”이라고 밝혔다. SKT가 내부 데이터의 이동을 인지한 건 18일 오후 6시9분, 서버에서 악성코드를 발견한 것은 18일 오후 11시20분쯤이었다.한편 서울경찰청 사이버수사과는 이날 SKT 해킹 사건 전담수사팀을 꾸리고 정식 수사에 착수했다. 수사관 22명이 투입되며, 팀장은 사이버수사과장이 맡는다."
