link,pubdate,category,title,body
https://n.news.naver.com/mnews/article/421/0008578741?sid=105,2025-11-01 06:00:00,IT/과학,해킹 사태 여파에 수장 교체 나선 통신사들,"사상 첫 적자에 인적쇄신 SKT…판사 출신 정재헌 신임 CEO 선임소액결제 사태로 위기의 김영섭호 KT…리더십 시험대 LGU+ 홍범식김영섭 KT 대표(왼쪽부터), 유영상 SK텔레콤 대표, 홍범식 LG유플러스 대표가 21일 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 정보통신산업진흥원 등에 대한 국정감사에서 의원 질의에 답변하고 있다. 2025.10.21/뉴스1 ⓒ News1 신웅수 기자(서울=뉴스1) 이기범 기자 = 대규모 해킹 사태 여파에 이동통신 3사의 리더십이 흔들리고 있다. 경영진 책임론이 커지면서 수장 교체 등 인적 쇄신도 단행하고 있다. 첫 주자는 SK텔레콤(017670)이다. SK텔레콤은 판사 출신 정재헌 대외협력 사장을 신임 최고경영자(CEO)로 선임했다.KT(030200) 역시 리더십이 흔들리고 있다. 소액결제 사태로 국회 국정감사 기간 집중포화를 받은 김영섭 KT 대표는 조만간 이사회에 연임 여부를 놓고 입장을 밝힐 예정이다. LG유플러스(032640)는 대표 교체 가능성은 작다. 그러나 국감 기간 서버 폐기 등 각종 의혹이 제기되자 뒤늦게 당국 신고 절차를 밟는 등 리더십이 시험대에 올랐다.사상 첫 적자 발표와 함께 리더십 교체한 SKTSK텔레콤은 지난달 30일 올해 3분기 실적 발표와 함께 대표를 교체하는 강수를 뒀다. 인적 쇄신을 통해 대규모 해킹 사태 영향을 최소화하고, 올해 4분기부터 반등을 노리겠다는 구상으로 풀이된다.SK텔레콤은 올해 3분기 별도 기준 522억 원의 영업적자를 기록했다. 매출은 2조 6647억 원으로 전년 동기 대비 16.81% 감소했다. 금융감독원에 분기보고서를 제출하기 시작한 2000년 1분기 이후 첫 적자 전환이다. 실적 악화에 따라 3분기 배당도 하지 않기로 결정했다.이번 실적 악화의 직접적인 원인은 4월 발생한 대규모 유심 해킹 사고 수습에 따른 일회성 비용이 크게 증가한 결과다. 5000억 원대 고객 보상안, 위약금 면제, 개인정보보호위원회로부터 부과받은 약 1348억 원의 과징금이 악영향을 미쳤다.새로 선임된 정 CEO는 SK텔레콤의 첫 법조인 출신 수장이다. 서울중앙지방법원 부장판사를 역임하는 등 20년간 법조계에 몸을 담았다. 직전에는 대외협력 부문 사장을 맡았다는 점에서 대규모 해킹 사태 이후 리스크 관리에 역점을 둔 인사로 평가된다.SK그룹은 ""정 사장은 회사의 컴플라이언스 역량을 높이고, 거버넌스 체계 지속 고도화를 통해 고객 신뢰를 높일 계획""이라고 설명했다.4년간 임기를 이어오던 유영상 SK텔레콤 대표는 SK수펙스추구협의회 AI위원회 위원장으로 자리를 옮겼다.김영섭 KT 대표가 11일 서울 광화문KT지사에서 열린 소액결제 피해 관련 브리핑에서 고개 숙여 사과하고 있다. (공동취재)2025.9.11/뉴스1 ⓒ News1 박지혜 기자위기의 김영섭호 KT…리더십 시험 LGU+ 홍범식KT의 리더십도 위기 상황이다. 김영섭 KT 대표는 이번 국감 기간 가장 많은 질타를 받았다. 세 차례에 걸친 언론 브리핑 과정에서 갈수록 소액결제 피해 규모가 커지면서 책임론이 커졌고, 정부 조사 방해 의혹으로 경찰 입건 전 조사(내사)를 받고 있는 점도 사퇴 요구로 이어졌다.이 같은 상황에서 KT 이사회는 이달 초부터 CEO 선임 공모를 시작할 예정이다. 김 대표는 임기는 내년 3월 주주총회까지로, 당초 주가 상승 및 실적 개선, 구조 조정 등 성과를 바탕으로 연임 도전에 나설 것으로 관측됐다.이와 관련해 김 대표는 지난 29일 국회 과학기술정보방송통신위원회 종합감사에 출석해 ""총체적 경영책임은 CEO한테 있고, 여러 사고도 생겨 이에 대한 합당한 책임을 지는 게 마땅하다""고 말했다. 연임 포기 가능성을 내비친 것으로 풀이된다.김 대표는 이달 열리는 이사회를 통해 자신의 거취를 밝힐 예정이다.LG유플러스는 상대적으로 타 통신사에 비해 안정적인 리더십을 가져갈 전망이다. 서버 해킹 정황은 있지만, 이에 따른 피해 사실은 확인되지 않았기 때문이다. 홍범식 대표의 재임 기간도 1년 정도로 짧은 편이다. 사실상 대표 교체 가능성은 낮다.그러나 해킹 정황 축소, 서버 폐기 등 국감 기간 불거진 각종 의혹에 ""침해 정황이 없다""며 버티던 당국 신고 절차를 밟았다. 홍 대표는 지난 21일 국감장에서 직접 ""한국인터넷진흥원(KISA)에 신고하겠다""는 입장을 밝혔고, LG유플러스는 이틀 뒤인 23일 KISA에 해킹 의심 정황을 신고했다.홍범식 LGU+ 대표가 21일 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 정보통신산업진흥원 등에 대한 국정감사에 출석해 의원 질의에 답변하고 있다. 2025.10.21/뉴스1 ⓒ News1 이승배 기자"
https://n.news.naver.com/mnews/article/031/0000977118?sid=105,2025-11-01 07:01:08,IT/과학,SKT '에어'·KT '요고'·LGU+ '너겟'…통신 3사 온라인 요금제 경쟁,"비대면 개통·OTT 혜택 앞세워 온라인 전용 요금제 경쟁 가열SK텔레콤이 자급제 요금제 에어를 출시하며 KT의 요고, LG유플러스의 너겟과 함께 이통3사의 온라인 전용 요금제 경쟁이 한층 치열해지고 있다. 각사가 자급제폰 확산과 비대면 개통 수요 증가에 대응해 요금제 혁신에 속도를 내는 모습이다.모델이 SK텔레콤의 자급제 전용 통신 브랜드 '에어'(air)를 소개하고 있는 모습. [사진=SKT]1일 통신업계에 따르면 SK텔레콤의 자급제 요금제 에어는 지난 9월 출시 직후 파격적인 프로모션으로 인기를 끌고 있다. 첫 달에는 웰컴 혜택으로 1만포인트를 제공하고, 추가로 보너스 포인트 중 5000포인트를 요금에서 차감할 수 있어 총 1만5000원의 할인을 받을 수 있다. 이후 두 번째 달부터는 5000원의 할인 혜택이 이어진다. 가입부터 개통까지 모든 과정을 애플리케이션(앱)으로 처리할 수 있으며, e심 즉시 개통과 유심(USIM) 무료 발급·배송 서비스를 제공해 디지털 기반의 편의성을 강화했다.KT는 온라인 무약정 요금제 요고의 시즌2를 운영하고 있다. '요고 시즌2'는 대부분의 요금제에 온라인동영상서비스(OTT) 혜택을 기본 탑재한 것이 특징이다. 3만원대 요금제에서도 티빙 광고형 스탠다드를 기본 제공하며, 고가 요금제에서는 디즈니플러스나 유튜브 프리미엄 중 선택이 가능하다.LG유플러스는 지난해 출시한 온라인 전용 요금제 너겟을 18종으로 확대하며 데이터 제공량을 대폭 늘렸다. 2만6000원 요금제에서도 데이터 6GB를 제공하고, 19~34세 가입자에게는 매월 최대 30GB의 추가 데이터를 지급한다. 최근에는 신혼부부를 대상으로 한 프로모션 요금제를 '너겟 라이트'로 정식 출시하며 상품 라인업을 세분화했다.이통 3사가 자급제·온라인 전용 요금제에 공을 들이는 이유는 스마트폰 구매와 통신 서비스 이용 패턴이 급격히 변하고 있기 때문이다. 자급제폰 확산으로 통신사 약정에 얽매이지 않으려는 소비자가 늘고 있고, 비대면 개통과 OTT 소비가 일상화된 MZ세대를 중심으로 '직접 선택형 요금제' 수요가 빠르게 커지고 있다. 통신업계 관계자는 ""통신사들이 고객들이 다양해지는 통신 이용패턴에 맞게 유연한 요금제를 출시하는게 트렌드""라고 설명했다."
https://n.news.naver.com/mnews/article/001/0015718770?sid=105,2025-11-02 09:00:00,IT/과학,"[테크스냅] LGU+ 새 슬로건 '심플리 유플러스'…""오늘을 심플하게""","넷플릭스·한국콘텐츠진흥원, 자막 현지화·글로벌 진출 워크숍▲ LG유플러스가 새로운 브랜드 슬로건 '심플리 유플러스(Simply. U+)' TV 광고를 시작하며 고객 중심 브랜드 캠페인에 나선다고 2일 밝혔다. 신규 광고 '오늘을 심플하게'편은 기술을 사람이 따라가기 바쁜 현실을 상기시키며 사람이 중심에 설 때 기술이 더 쉬워지고 복잡함을 덜어낼 수 있다고 소개한다. 이 회사가 고객이 느끼는 모든 복잡함을 없애고 불편함을 줄이겠다는 의지를 담았다. 아울러 LG유플러스는 고객 참여형 프로그램 '심플 랩'을 시작했다.LG유플러스의 새로운 브랜드 슬로건 '심플리 유플러스'[LG유플러스 제공. 재판매 및 DB 금지]▲ 넷플릭스가 한국의 다양한 언어, 문화를 담은 K콘텐츠가 전 세계 시청자의 마음을 사로잡게 된 자막 현지화 노하우를 공개했다고 2일 밝혔다. 넷플릭스는 지난달 31일 문화체육관광부, 한국콘텐츠진흥원이 연 '모두를 위한 엔터테인먼트: 자막으로 세상을 즐겁게' 콘퍼런스에서 콘텐츠 글로벌화 전략을 소개했다. 넷플릭스 시리즈 '폭싹 속았수다'를 중심으로 제주 방언 등 지역 언어를 33개 언어를 쓰는 글로벌 시청자에게 자연스럽게 전달한 현지화 전략이 논의됐다. (서울=연합뉴스)넷플릭스-한국콘텐츠진흥원, 글로벌 자막 현지화 워크숍[넷플릭스 제공. 재판매 및 DB 금지]"
https://n.news.naver.com/mnews/article/001/0015718771?sid=105,2025-11-02 09:00:00,IT/과학,"[AI픽] KT, AI랜 글로벌 허브 구축…""6G 대비 네트워크 혁신""","엔비디아-SKT-LGU+ 등과 AI 네트워크 기술 상용화 협약엔비디아와 KT 등 국내 통신업계·학계 업무협약[KT 제공. 재판매 및 DB 금지](서울=연합뉴스) 조성미 기자 = KT가 엔비디아가 삼성전자, 한국전자통신연구원(ETRI), 연세대와 국내 통신 3사와 맺은 인공지능 기반 기지국(AI랜) 구축을 위한 업무협약을 통해 AI 네트워크 기술 상용화 및 국제 표준화를 추진한다고 2일 밝혔다.기지국과 네트워크 서버 사이에 오가는 트래픽 데이터를 실시간으로 분석해 최적의 네트워크 환경을 제공하는 AI랜은 자율주행·로보틱스 등 차세대 AI 기술의 핵심 인프라로 꼽힌다.KT는 지난 1월 글로벌 주요 통신사와 학계가 참여하는 AI랜 얼라이언스에 가입해 AI 네이티브 네트워크 기술에 대한 연구개발 활동을 시작했다.KT는 지난 9월 삼성전자와 공동 개발 중인 '사용자 맞춤형 이동성 및 연결 안정화' 기술을 AI랜 얼라이언스 작업반 1에 신규 연구 아이템으로 제안했다.이 기술은 사용자의 이동 경로와 네트워크 환경을 AI로 실시간 분석해 문제 발생 가능성을 예측하고 사용자별 최적 네트워크 설정을 자동으로 적용한다.기존 셀 단위 설정의 한계를 극복해 다양한 환경에서도 안정적이고 빠른 통신 품질을 제공할 수 있도록 설계됐다.KT는 이달 초 미국 보스턴에서 열리는 AI랜 얼라이언스 회의에서 연구 개발 성과와 실증 결과를 발표할 예정이다.csm@yna.co.kr"
https://n.news.naver.com/mnews/article/421/0008579629?sid=105,2025-11-02 09:00:00,IT/과학,"KT, 엔비디아와 AI-RAN 글로벌 허브 구축 협력","(서울=뉴스1) = KT가 엔비디아를 비롯해 삼성전자, SK텔레콤, LG유플러스, ETRI, 연세대학교 등과 'AI-RAN 기술 및 서비스의 공동 연구 개발 및 글로벌 확산'을 위한 다자간 업무협약을 체결했다고 2일 밝혔다.연세대 홍종일 연구처장(왼쪽부터), ETRI 백용순 입체통신연구소장, KT 미래네트워크연구소장 이종식 전무, NVDIA 김회준 전무, 과학기술정보통신부 최우혁 네트워크정책실장, LGU+ 네트워크선행개발담당 이상헌 상무, SKT 인프라기술본부장 류탁기 전무, 삼성전자 네트워크사업부 김승일 상무가 기념 촬영을 하고 있다. (KT 제공. 재판매 및 DB 금지) 2025.11.2/뉴스1"
https://n.news.naver.com/mnews/article/241/0003474898?sid=105,2025-11-02 09:00:05,IT/과학,'고객을 위해 심플하게' LGU+ 신규 광고 론칭,"LG유플러스는 새로운 브랜드 슬로건 '심플리. U+' TV 광고를 론칭했다고 2일 밝혔다.이번 광고는 LG유플러스가 최근 공개한 브랜드 철학을 담고 있다. 고객이 느끼는 모든 복잡함을 없애고 불편함을 줄여 신뢰할 수 있는 경험을 제공하겠다는 새로운 고객 중심의 혁신 전략이다. LG유플러스는 복잡한 통신에서 본질에만 집중한 상품, 투명한 가입과 사용 조건, 쉬운 접근성, 이해하기 쉬운 메시지로 고객들이 심플한 통신을 경험하게 만들겠다는 목표를 세웠다.또 LG유플러스는 고객 참여형 프로그램 '심플 랩'을 선보였다. 심플 번역기, 버킷리스트 등 프로모션도 기획했다.심플 랩 광고는 자신의 어린 시절을 지켜준, 모르는 것 하나 없었던 아빠가 통신사 앱 사용법에 어려움을 겪으며 도움을 요청하는 모습을 그렸다. 아빠를 못 챙기던 딸은 뒤늦게 어린 시절을 회상하며 미안한 마음으로 '아빠가 원하는 메뉴를 쉽게 찾을 수 있고 필요한 건 알아서 챙겨주는 심플한 통신 앱을 만들어 주세요'라는 제안을 심플 랩에 남긴다.심플 랩에는 '이달의 주제'와 '자유 주제'를 제안할 수 있으며 가장 많은 공감을 받은 아이디어를 우선 검토한다. 서비스 개시 사흘 만에 2000여 건이 접수됐다.심플 번역기는 50자에서 300자 정도의 글을 입력하면 한마디로 정리하는 기능이다. 버킷리스트 이벤트는 고객 5명의 소원을 이뤄주고, 그 과정을 영상으로 담는 프로젝트다.장준영 LG유플러스 마케팅전략담당은 ""심플의 가치를 고객이 공감하도록 캠페인을 지속하면서 고객 경험을 진정으로 혁신하겠다""고 말했다.정길준 기자 kjkj@edaily.co.kr"
https://n.news.naver.com/mnews/article/001/0015718783?sid=101,2025-11-02 09:00:11,경제,"KT, 엔비디아와 AI-RAN 글로벌 허브 구축 협력 체결","(서울=연합뉴스) KT가 엔비디아를 비롯해 삼성전자, SK텔레콤, LG유플러스, ETRI, 연세대학교 등과 'AI-RAN 기술 및 서비스의 공동 연구 개발 및 글로벌 확산'을 위한 다자간 업무협약을 체결했다고 2일 밝혔다.홍종일 연세대 연구처장(왼쪽부터), 백용순 ETRI 입체통신연구소장, 이종식 KT 미래네트워크연구소장 전무, 김회준 엔비디아 전무, 최우혁 과학기술정보통신부 네트워크정책실장, 이상헌 LGU+ 네트워크선행개발담당 상무, 류탁기 SKT 인프라기술본부장 전무, 김승일 삼성전자 네트워크사업부 상무가 기념 촬영하고 있다. 2025.11.2 [KT 제공. 재판매 및 DB 금지]photo@yna.co.kr"
https://n.news.naver.com/mnews/article/029/0002990833?sid=105,2025-11-02 09:00:24,IT/과학,"복잡한 절차 간편하게…LGU+, 고객 중심 브랜드 캠페인 전개","LG유플러스는 새 브랜드 슬로건 '심플리 유플러스'(Simply. U+) TV 광고를 론칭하며 브랜드 캠페인에 나선다고 2일 밝혔다.신규 광고 '오늘을 심플하게'편은 기술이 사람들의 일상 속에서 새 이야기를 쏟아내는 데 비해 사람들은 따라가기 바쁜 현실을 상기시킨다. 사람이 중심에 설 때 기술은 더 쉬워지고 복잡함을 덜어낼 때 오늘이 더 심플해진다는 내용을 소개한다.이번 광고는 LG유플러스가 최근 공개한 브랜드 철학을 담고 있다. 심플리 유플러스는 모든 복잡함을 없애고 불편함을 줄여 신뢰할 수 있는 경험을 제공하겠다는 새 고객 중심의 혁신 전략이다. LG유플러스는 복잡한 통신에서 본질에만 집중한 상품, 투명한 가입과 사용 조건, 쉬운 접근성, 이해하기 쉬운 메시지로 고객들이 심플한 통신을 경험하게 만들겠다는 목표를 세웠다.LG유플러스는 '오늘을 심플하게'편 외에도 고객 참여형 프로그램 심플 랩(Simple. Lab)을 론칭했다. 이밖에 심플 번역기, 버킷리스트 등 다양한 프로모션을 기획했다.심플 랩 광고는 자신의 어린 시절을 지켜준, 모르는 것 하나 없었던 아빠가 통신사 앱 사용법에 어려움을 겪으며 도움을 요청하는 모습을 담았다. 바쁜 업무로 아빠의 요청을 잘 못 챙기던 딸은 뒤늦게 어린 시절을 회상하며 미안한 마음으로 '아빠가 원하는 메뉴를 쉽게 찾을 수 있고 필요한 건 알아서 챙겨주는 심플한 통신 앱을 만들어 주세요'라는 제안을 심플 랩에 남긴다.심플 랩은 U+one에 신규 추가된 서비스다. 통신 생활에 도움이 될 아이디어를 고객으로부터 받아 실제 구현되는 과정을 공유해 나간다. 매달 제시되는 '이달의 주제'와 '자유 주제'를 제안할 수 있으며 가장 많은 공감을 받은 아이디어를 우선 검토한다.LG유플러스는 반영된 아이디어와 연구 중 아이디어 수를 주기적으로 공유하고 고객 제안으로 만들어진 상품, 기능을 알릴 계획이다.향후 LG유플러스는 신규 브랜드 철학인 심플리 유플러스를 다양한 채널에서 전개하며 고객에게 심플의 가치를 적극 알릴 계획이다.장준영 LG유플러스 마케팅전략담당(상무)은 ""심플리 유플러스는 고객에 대한 깊은 이해와 높은 기술력이 있어야만 가능한 고객 지향의 정점""이라며 ""심플의 가치를 고객이 공감하도록 캠페인을 지속하면서 고객 경험을 진정으로 혁신하겠다""고 말했다.김나인 기자 silkni@dt.co.krLG유플러스가 새로운 브랜드 슬로건 ‘Simply. U+’ TV 광고를 론칭하며 본격적인 고객 중심 브랜드 캠페인에 나선다고 2일 밝혔다. 사진은 신규 TV 광고 스틸 이미지. LG유플러스 제공"
https://n.news.naver.com/mnews/article/092/0002396484?sid=105,2025-11-02 09:01:08,IT/과학,"""오늘을 심플하게""…LGU+, 'Simply. U+' 캠페인 전개","‘심플한 통신’ 철학 강조…아이디어 직접 제안하는 '심플 랩' 광고도 선보여LG유플러스는 새로운 브랜드 슬로건 ‘Simply. U+’ TV 광고를 선보이며 가입자 중심 브랜드 캠페인을 시작한다고 2일 밝혔다.신규 광고 ‘오늘을 심플하게’편은 바쁜 현실 속에서도 기술이 아닌 사람이 중심이 될 때, 기술이 더 쉬워지고 복잡함이 줄어든다는 메시지를 전한다.Simply. U+는 가입자가 느끼는 번거로움을 없애고 불편을 줄여 신뢰할 수 있는 경험을 제공하겠다는 브랜드 철학을 담고 있다. 이에 회사는 본질에 집중한 상품, 투명한 조건, 쉬운 접근성과 명확한 메시지를 통해 가입자가 ‘단순한 통신’을 경험하도록 한다는 목표다.이와 함께 참여형 프로그램 ‘심플 랩’을 출시했다. 이 서비스는 고객센터·멤버십 통합앱 'U+one'에서 아이디어를 받아 실제 서비스로 구현하는 공간이다. 개시 3일 만에 2천여 건의 제안이 접수됐으며, 채택된 아이디어와 개발 현황을 주기적으로 공개된다.심플 랩 광고는 통신사 앱 사용에 어려움을 겪는 아버지와 그런 모습을 떠올리며 미안함을 느낀 딸의 이야기를 담았다. 바쁜 업무로 아버지를 돕지 못하는 딸은 “아빠가 원하는 메뉴를 쉽게 찾을 수 있는 단순·간편한 통신 앱을 만들어 달라”는 제안을 심플 랩에 남긴다.이 밖에도 50~300자 글을 위트 있게 한 문장으로 요약하는 ‘심플 번역기’, 가입자 소원을 실현하는 ‘버킷리스트 프로젝트’ 등 행사를 진행한다.LG유플러스는 이번 캠페인을 통해 심플, 맞춤, 연결의 가치를 브랜드 전반에 확산하고, 가입자가 체감할 수 있는 경험 혁신을 이어갈 계획이다.장준영 LG유플러스 마케팅전략담당은 “Simply. U+는 고객에 대한 깊은 이해와 높은 기술력이 있어야만 가능한 고객 지향의 정점”이라며 “심플의 가치를 공감하도록 캠페인을 지속하면서 고객 경험을 진정으로 혁신하겠다”고 말했다."
https://n.news.naver.com/mnews/article/014/0005428075?sid=105,2025-11-02 09:01:10,IT/과학,"LG U+, 심플리. U+ ‘고객 중심’ 브랜드 캠페인 전개","LG유플러스 신규 TV 광고 스틸 이미지. LG유플러스 제공LG유플러스가 새로운 브랜드 슬로건 ‘심플리(Simply). U+’ TV 광고를 론칭하며 본격적인 고객 중심 브랜드 캠페인에 나선다고 2일 밝혔다.신규 광고 ‘오늘을 심플하게’편은 기술이 사람들 일상 속에서 새로운 이야기를 쏟아내는 데 비해 사람들은 따라가기 바쁜 현실을 상기시키며, 사람이 중심에 설 때 기술은 더 쉬워지고 복잡함을 덜어낼 때 오늘이 더 심플해진다는 내용을 소개한다.이번 광고는 LG유플러스가 최근 공개한 브랜드 철학을 담고 있다. 심플리. U+는 고객이 느끼는 모든 복잡함을 없애고 불편함을 줄여 신뢰할 수 있는 경험을 제공하겠다는 새로운 고객 중심의 혁신 전략이다. LG유플러스는 복잡한 통신에서 본질에만 집중한 상품, 투명한 가입과 사용 조건, 쉬운 접근성, 이해하기 쉬운 메시지로 고객들이 심플한 통신을 경험하게 만들겠다는 목표를 세웠다.LG유플러스는 ‘오늘을 심플하게’편 외에도 고객 참여형 프로그램 심플 랩(Simple. Lab)을 론칭했다. 이밖에 심플 번역기, 버킷리스트 등 다양한 프로모션을 기획했다.심플 랩 광고는 자신의 어린 시절을 지켜준, 모르는 것 하나 없었던 아빠가 통신사 앱 사용법에 어려움을 겪으며 도움을 요청하는 모습을 담았다. 바쁜 업무로 아빠의 요청을 잘 못 챙기던 딸은 뒤늦게 어린 시절을 회상하며 미안한 마음으로 ‘아빠가 원하는 메뉴를 쉽게 찾을 수 있고 필요한 건 알아서 챙겨주는 심플한 통신 앱을 만들어 주세요’라는 제안을 심플 랩에 남긴다.심플 랩은 U+one에 신규 추가된 서비스다. 통신 생활에 도움이 될 아이디어를 고객으로부터 받아 실제 구현되는 과정을 공유해 나간다. 매달 제시되는 ‘이달의 주제’와 ‘자유 주제’를 제안할 수 있으며 가장 많은 공감을 받은 아이디어를 우선 검토한다. 클릭 한 번으로 쉽게 아이디어를 낼 수 있어 서비스 개시 사흘 만에 2000여건이 접수되는 등 다양한 의견이 모이고 있다. LG유플러스는 반영된 아이디어와 연구 중 아이디어 수를 주기적으로 공유하고 고객 제안으로 만들어진 상품, 기능을 적극적으로 알릴 계획이다.심플 번역기는 50자에서 300자 정도의 글을 입력하면 위트 있게 한마디로 정리해주는 기능이다. U+one 출시를 기념한 버킷리스트 이벤트는 고객 5명의 소원을 이뤄주고 그 과정을 영상으로 담는 프로젝트다. 이처럼 심플 번역기, 버킷리스트, 심플 랩은 LG유플러스가 브랜드 캠페인에서 추구하는 심플, 맞춤, 연결의 가치를 각각 구현한다는 데 의미가 있다.장준영 LG유플러스 마케팅전략담당(상무)은 “Simply. U+는 고객에 대한 깊은 이해와 높은 기술력이 있어야만 가능한 고객 지향의 정점”이라며 “심플의 가치를 고객이 공감하도록 캠페인을 지속하면서 고객 경험을 진정으로 혁신하겠다”고 말했다."
